"","airline","Date","CurrDate","n_day","wk_day","ch_price"
"5694","Spirit Airlines","12/15/2018","2018-11-30",15,"Friday",155.88
"5695","Spirit Airlines","12/15/2018","2018-12-01",14,"Saturday",311.76
"7499","United","12/15/2018","2018-11-18",27,"Sunday",296.4
"7500","United","12/15/2018","2018-11-19",26,"Monday",153.2
"7501","United","12/15/2018","2018-11-20",25,"Tuesday",242.7
"7502","United","12/15/2018","2018-11-21",24,"Wednesday",126.8
"7503","United","12/15/2018","2018-11-22",23,"Thursday",118.2
"7504","United","12/15/2018","2018-11-23",22,"Friday",126.8
"7505","United","12/15/2018","2018-11-24",21,"Saturday",253.6
"7506","United","12/15/2018","2018-11-25",20,"Sunday",173.2
"7507","United","12/15/2018","2018-11-26",19,"Monday",173.2
"7508","United","12/15/2018","2018-11-27",18,"Tuesday",173.2
"7509","United","12/15/2018","2018-11-28",17,"Wednesday",173.2
"7510","United","12/15/2018","2018-11-29",16,"Thursday",173.2
"7511","United","12/15/2018","2018-11-30",15,"Friday",173.2
"7512","United","12/15/2018","2018-12-01",14,"Saturday",346.4
"977","Alaska Airlines","12/16/2018","2018-11-18",28,"Sunday",366.4
"978","Alaska Airlines","12/16/2018","2018-11-19",27,"Monday",136.2
"979","Alaska Airlines","12/16/2018","2018-11-20",26,"Tuesday",136.2
"980","Alaska Airlines","12/16/2018","2018-11-21",25,"Wednesday",136.2
"981","Alaska Airlines","12/16/2018","2018-11-22",24,"Thursday",226.8
"982","Alaska Airlines","12/16/2018","2018-11-23",23,"Friday",302.4
"983","Alaska Airlines","12/16/2018","2018-11-24",22,"Saturday",136.2
"984","Alaska Airlines","12/16/2018","2018-11-25",21,"Sunday",136.2
"985","Alaska Airlines","12/16/2018","2018-11-26",20,"Monday",173.2
"986","Alaska Airlines","12/16/2018","2018-11-27",19,"Tuesday",173.2
"987","Alaska Airlines","12/16/2018","2018-11-28",18,"Wednesday",173.2
"988","Alaska Airlines","12/16/2018","2018-11-29",17,"Thursday",352.4
"989","Alaska Airlines","12/16/2018","2018-11-30",16,"Friday",176.2
"990","Alaska Airlines","12/16/2018","2018-12-01",15,"Saturday",346.4
"2283","American Airlines","12/16/2018","2018-11-18",28,"Sunday",289.6
"2284","American Airlines","12/16/2018","2018-11-19",27,"Monday",144.8
"2285","American Airlines","12/16/2018","2018-11-20",26,"Tuesday",144.8
"2286","American Airlines","12/16/2018","2018-11-21",25,"Wednesday",144.8
"2287","American Airlines","12/16/2018","2018-11-22",24,"Thursday",217.2
"2288","American Airlines","12/16/2018","2018-11-23",23,"Friday",289.6
"2289","American Airlines","12/16/2018","2018-11-24",22,"Saturday",158.2
"2290","American Airlines","12/16/2018","2018-11-25",21,"Sunday",144.8
"2291","American Airlines","12/16/2018","2018-11-26",20,"Monday",176.2
"2292","American Airlines","12/16/2018","2018-11-27",19,"Tuesday",176.2
"2293","American Airlines","12/16/2018","2018-11-28",18,"Wednesday",176.2
"2294","American Airlines","12/16/2018","2018-11-29",17,"Thursday",352.4
"2295","American Airlines","12/16/2018","2018-11-30",16,"Friday",173.2
"2296","American Airlines","12/16/2018","2018-12-01",15,"Saturday",346.4
"3584","Delta","12/16/2018","2018-11-18",28,"Sunday",289.6
"3585","Delta","12/16/2018","2018-11-19",27,"Monday",144.8
"3586","Delta","12/16/2018","2018-11-20",26,"Tuesday",144.8
"3587","Delta","12/16/2018","2018-11-21",25,"Wednesday",141.2
"3588","Delta","12/16/2018","2018-11-22",24,"Thursday",204.3
"3589","Delta","12/16/2018","2018-11-23",23,"Friday",272.4
"3590","Delta","12/16/2018","2018-11-24",22,"Saturday",136.2
"3591","Delta","12/16/2018","2018-11-25",21,"Sunday",144.8
"3592","Delta","12/16/2018","2018-11-26",20,"Monday",173.2
"3593","Delta","12/16/2018","2018-11-27",19,"Tuesday",173.2
"3594","Delta","12/16/2018","2018-11-28",18,"Wednesday",173.2
"3595","Delta","12/16/2018","2018-11-29",17,"Thursday",346.4
"3596","Delta","12/16/2018","2018-11-30",16,"Friday",173.2
"3597","Delta","12/16/2018","2018-12-01",15,"Saturday",346.4
"4864","JetBlue Airways","12/16/2018","2018-11-18",28,"Sunday",272.4
"4865","JetBlue Airways","12/16/2018","2018-11-19",27,"Monday",158.2
"4866","JetBlue Airways","12/16/2018","2018-11-20",26,"Tuesday",158.2
"4867","JetBlue Airways","12/16/2018","2018-11-21",25,"Wednesday",151.2
"4868","JetBlue Airways","12/16/2018","2018-11-22",24,"Thursday",226.8
"4869","JetBlue Airways","12/16/2018","2018-11-23",23,"Friday",272.4
"4870","JetBlue Airways","12/16/2018","2018-11-24",22,"Saturday",136.2
"4871","JetBlue Airways","12/16/2018","2018-11-25",21,"Sunday",136.2
"4872","JetBlue Airways","12/16/2018","2018-11-26",20,"Monday",173.2
"4873","JetBlue Airways","12/16/2018","2018-11-27",19,"Tuesday",173.2
"4874","JetBlue Airways","12/16/2018","2018-11-28",18,"Wednesday",173.2
"4875","JetBlue Airways","12/16/2018","2018-11-29",17,"Thursday",346.4
"4876","JetBlue Airways","12/16/2018","2018-11-30",16,"Friday",173.2
"4877","JetBlue Airways","12/16/2018","2018-12-01",15,"Saturday",346.4
"5696","Spirit Airlines","12/16/2018","2018-11-26",20,"Monday",138.87
"5697","Spirit Airlines","12/16/2018","2018-11-27",19,"Tuesday",138.87
"5698","Spirit Airlines","12/16/2018","2018-11-28",18,"Wednesday",138.87
"5699","Spirit Airlines","12/16/2018","2018-11-29",17,"Thursday",277.74
"6224","Sun Country Airlines","12/16/2018","2018-11-18",28,"Sunday",292.8
"6225","Sun Country Airlines","12/16/2018","2018-11-19",27,"Monday",146.4
"6226","Sun Country Airlines","12/16/2018","2018-11-20",26,"Tuesday",146.4
"6227","Sun Country Airlines","12/16/2018","2018-11-21",25,"Wednesday",189.4
"6228","Sun Country Airlines","12/16/2018","2018-11-22",24,"Thursday",284.1
"6229","Sun Country Airlines","12/16/2018","2018-11-27",19,"Tuesday",156.4
"6230","Sun Country Airlines","12/16/2018","2018-11-28",18,"Wednesday",163.4
"6231","Sun Country Airlines","12/16/2018","2018-11-29",17,"Thursday",326.8
"6232","Sun Country Airlines","12/16/2018","2018-11-30",16,"Friday",163.4
"6233","Sun Country Airlines","12/16/2018","2018-12-01",15,"Saturday",306.8
"7513","United","12/16/2018","2018-11-18",28,"Sunday",289.6
"7514","United","12/16/2018","2018-11-19",27,"Monday",144.8
"7515","United","12/16/2018","2018-11-20",26,"Tuesday",144.8
"7516","United","12/16/2018","2018-11-21",25,"Wednesday",136.2
"7517","United","12/16/2018","2018-11-22",24,"Thursday",204.3
"7518","United","12/16/2018","2018-11-23",23,"Friday",272.4
"7519","United","12/16/2018","2018-11-24",22,"Saturday",136.2
"7520","United","12/16/2018","2018-11-25",21,"Sunday",136.2
"7521","United","12/16/2018","2018-11-26",20,"Monday",173.2
"7522","United","12/16/2018","2018-11-27",19,"Tuesday",173.2
"7523","United","12/16/2018","2018-11-28",18,"Wednesday",181.8
"7524","United","12/16/2018","2018-11-29",17,"Thursday",363.6
"7525","United","12/16/2018","2018-11-30",16,"Friday",173.2
"7526","United","12/16/2018","2018-12-01",15,"Saturday",363.6
"991","Alaska Airlines","12/17/2018","2018-11-18",29,"Sunday",183.2
"992","Alaska Airlines","12/17/2018","2018-11-19",28,"Monday",136.2
"993","Alaska Airlines","12/17/2018","2018-11-20",27,"Tuesday",183.2
"994","Alaska Airlines","12/17/2018","2018-11-21",26,"Wednesday",136.2
"995","Alaska Airlines","12/17/2018","2018-11-22",25,"Thursday",136.2
"996","Alaska Airlines","12/17/2018","2018-11-23",24,"Friday",415.6
"997","Alaska Airlines","12/17/2018","2018-11-24",23,"Saturday",151.2
"998","Alaska Airlines","12/17/2018","2018-11-25",22,"Sunday",136.2
"999","Alaska Airlines","12/17/2018","2018-11-26",21,"Monday",136.2
"2297","American Airlines","12/17/2018","2018-11-18",29,"Sunday",165.3
"2298","American Airlines","12/17/2018","2018-11-19",28,"Monday",144.8
"2299","American Airlines","12/17/2018","2018-11-20",27,"Tuesday",144.8
"2300","American Airlines","12/17/2018","2018-11-21",26,"Wednesday",144.8
"2301","American Airlines","12/17/2018","2018-11-22",25,"Thursday",144.8
"2302","American Airlines","12/17/2018","2018-11-23",24,"Friday",522.1
"2303","American Airlines","12/17/2018","2018-11-24",23,"Saturday",158.2
"2304","American Airlines","12/17/2018","2018-11-25",22,"Sunday",144.8
"2305","American Airlines","12/17/2018","2018-11-26",21,"Monday",144.8
"2306","American Airlines","12/17/2018","2018-11-27",20,"Tuesday",144.8
"2307","American Airlines","12/17/2018","2018-11-28",19,"Wednesday",176.2
"2308","American Airlines","12/17/2018","2018-11-29",18,"Thursday",352.4
"2309","American Airlines","12/17/2018","2018-11-30",17,"Friday",176.2
"2310","American Airlines","12/17/2018","2018-12-01",16,"Saturday",173.2
"3598","Delta","12/17/2018","2018-11-18",29,"Sunday",144.8
"3599","Delta","12/17/2018","2018-11-19",28,"Monday",144.8
"3600","Delta","12/17/2018","2018-11-20",27,"Tuesday",141.2
"3601","Delta","12/17/2018","2018-11-21",26,"Wednesday",141.2
"3602","Delta","12/17/2018","2018-11-22",25,"Thursday",141.2
"3603","Delta","12/17/2018","2018-11-23",24,"Friday",207.6
"3604","Delta","12/17/2018","2018-11-24",23,"Saturday",136.2
"3605","Delta","12/17/2018","2018-11-25",22,"Sunday",144.8
"3606","Delta","12/17/2018","2018-11-26",21,"Monday",144.8
"3607","Delta","12/17/2018","2018-11-27",20,"Tuesday",144.8
"3608","Delta","12/17/2018","2018-11-28",19,"Wednesday",173.2
"3609","Delta","12/17/2018","2018-11-29",18,"Thursday",346.4
"3610","Delta","12/17/2018","2018-11-30",17,"Friday",181.8
"3611","Delta","12/17/2018","2018-12-01",16,"Saturday",181.8
"4878","JetBlue Airways","12/17/2018","2018-11-18",29,"Sunday",158.2
"4879","JetBlue Airways","12/17/2018","2018-11-19",28,"Monday",158.2
"4880","JetBlue Airways","12/17/2018","2018-11-20",27,"Tuesday",178.58
"4881","JetBlue Airways","12/17/2018","2018-11-21",26,"Wednesday",166.21
"4882","JetBlue Airways","12/17/2018","2018-11-22",25,"Thursday",166.21
"4883","JetBlue Airways","12/17/2018","2018-11-24",23,"Saturday",166.21
"4884","JetBlue Airways","12/17/2018","2018-11-27",20,"Tuesday",166.21
"4885","JetBlue Airways","12/17/2018","2018-11-28",19,"Wednesday",173.2
"4886","JetBlue Airways","12/17/2018","2018-12-01",16,"Saturday",168.21
"5700","Spirit Airlines","12/17/2018","2018-11-18",29,"Sunday",158.48
"5701","Spirit Airlines","12/17/2018","2018-11-19",28,"Monday",158.48
"5702","Spirit Airlines","12/17/2018","2018-11-20",27,"Tuesday",158.48
"5703","Spirit Airlines","12/17/2018","2018-11-21",26,"Wednesday",158.48
"5704","Spirit Airlines","12/17/2018","2018-11-22",25,"Thursday",158.48
"6234","Sun Country Airlines","12/17/2018","2018-11-18",29,"Sunday",140.8
"6235","Sun Country Airlines","12/17/2018","2018-11-19",28,"Monday",140.8
"6236","Sun Country Airlines","12/17/2018","2018-11-20",27,"Tuesday",140.8
"6237","Sun Country Airlines","12/17/2018","2018-11-21",26,"Wednesday",122.8
"6238","Sun Country Airlines","12/17/2018","2018-11-22",25,"Thursday",122.8
"6239","Sun Country Airlines","12/17/2018","2018-11-25",22,"Sunday",122.8
"6240","Sun Country Airlines","12/17/2018","2018-11-26",21,"Monday",122.8
"6241","Sun Country Airlines","12/17/2018","2018-11-27",20,"Tuesday",122.8
"6242","Sun Country Airlines","12/17/2018","2018-12-01",16,"Saturday",172.81
"7527","United","12/17/2018","2018-11-18",29,"Sunday",144.8
"7528","United","12/17/2018","2018-11-19",28,"Monday",144.8
"7529","United","12/17/2018","2018-11-20",27,"Tuesday",149.8
"7530","United","12/17/2018","2018-11-21",26,"Wednesday",140.3
"7531","United","12/17/2018","2018-11-22",25,"Thursday",140.3
"7532","United","12/17/2018","2018-11-23",24,"Friday",448.105
"7533","United","12/17/2018","2018-11-24",23,"Saturday",158.2
"7534","United","12/17/2018","2018-11-25",22,"Sunday",140.3
"7535","United","12/17/2018","2018-11-26",21,"Monday",140.3
"7536","United","12/17/2018","2018-11-27",20,"Tuesday",144.4
"7537","United","12/17/2018","2018-11-28",19,"Wednesday",173.2
"7538","United","12/17/2018","2018-11-29",18,"Thursday",346.4
"7539","United","12/17/2018","2018-11-30",17,"Friday",173.2
"7540","United","12/17/2018","2018-12-01",16,"Saturday",181.4
"1000","Alaska Airlines","12/18/2018","2018-11-18",30,"Sunday",246.2
"1001","Alaska Airlines","12/18/2018","2018-11-19",29,"Monday",213.2
"1002","Alaska Airlines","12/18/2018","2018-11-20",28,"Tuesday",213.2
"1003","Alaska Airlines","12/18/2018","2018-11-21",27,"Wednesday",213.2
"1004","Alaska Airlines","12/18/2018","2018-11-22",26,"Thursday",213.2
"1005","Alaska Airlines","12/18/2018","2018-11-23",25,"Friday",213.2
"1006","Alaska Airlines","12/18/2018","2018-11-24",24,"Saturday",213.2
"1007","Alaska Airlines","12/18/2018","2018-11-26",22,"Monday",246.2
"1008","Alaska Airlines","12/18/2018","2018-11-28",20,"Wednesday",218.81
"1009","Alaska Airlines","12/18/2018","2018-11-29",19,"Thursday",457.6
"2311","American Airlines","12/18/2018","2018-11-18",30,"Sunday",243.3
"2312","American Airlines","12/18/2018","2018-11-19",29,"Monday",248.3
"2313","American Airlines","12/18/2018","2018-11-20",28,"Tuesday",248.3
"2314","American Airlines","12/18/2018","2018-11-21",27,"Wednesday",244.8
"2315","American Airlines","12/18/2018","2018-11-22",26,"Thursday",239.8
"2316","American Airlines","12/18/2018","2018-11-23",25,"Friday",201.8
"2317","American Airlines","12/18/2018","2018-11-24",24,"Saturday",201.8
"2318","American Airlines","12/18/2018","2018-11-25",23,"Sunday",201.8
"2319","American Airlines","12/18/2018","2018-11-26",22,"Monday",367.2
"2320","American Airlines","12/18/2018","2018-11-27",21,"Tuesday",206.8
"2321","American Airlines","12/18/2018","2018-11-28",20,"Wednesday",244.8
"2322","American Airlines","12/18/2018","2018-11-29",19,"Thursday",489.6
"2323","American Airlines","12/18/2018","2018-11-30",18,"Friday",184.8
"2324","American Airlines","12/18/2018","2018-12-01",17,"Saturday",206.8
"3612","Delta","12/18/2018","2018-11-18",30,"Sunday",146.39
"3613","Delta","12/18/2018","2018-11-19",29,"Monday",156.4
"3614","Delta","12/18/2018","2018-11-20",28,"Tuesday",156.4
"3615","Delta","12/18/2018","2018-11-21",27,"Wednesday",184.9
"3616","Delta","12/18/2018","2018-11-22",26,"Thursday",184.9
"3617","Delta","12/18/2018","2018-11-23",25,"Friday",156.4
"3618","Delta","12/18/2018","2018-11-24",24,"Saturday",156.4
"3619","Delta","12/18/2018","2018-11-25",23,"Sunday",156.4
"3620","Delta","12/18/2018","2018-11-26",22,"Monday",246.2
"3621","Delta","12/18/2018","2018-11-27",21,"Tuesday",156.4
"3622","Delta","12/18/2018","2018-11-28",20,"Wednesday",156.4
"3623","Delta","12/18/2018","2018-11-29",19,"Thursday",363.6
"3624","Delta","12/18/2018","2018-11-30",18,"Friday",181.8
"3625","Delta","12/18/2018","2018-12-01",17,"Saturday",181.8
"4887","JetBlue Airways","12/18/2018","2018-11-18",30,"Sunday",224.18
"4888","JetBlue Airways","12/18/2018","2018-11-19",29,"Monday",210.21
"4889","JetBlue Airways","12/18/2018","2018-11-20",28,"Tuesday",210.21
"4890","JetBlue Airways","12/18/2018","2018-11-21",27,"Wednesday",188.2
"4891","JetBlue Airways","12/18/2018","2018-11-22",26,"Thursday",226.18
"4892","JetBlue Airways","12/18/2018","2018-11-23",25,"Friday",210.21
"4893","JetBlue Airways","12/18/2018","2018-11-24",24,"Saturday",210.21
"4894","JetBlue Airways","12/18/2018","2018-11-25",23,"Sunday",210.21
"4895","JetBlue Airways","12/18/2018","2018-11-26",22,"Monday",210.21
"4896","JetBlue Airways","12/18/2018","2018-11-27",21,"Tuesday",221.2
"4897","JetBlue Airways","12/18/2018","2018-11-28",20,"Wednesday",251.18
"4898","JetBlue Airways","12/18/2018","2018-11-29",19,"Thursday",502.36
"4899","JetBlue Airways","12/18/2018","2018-11-30",18,"Friday",220.58
"4900","JetBlue Airways","12/18/2018","2018-12-01",17,"Saturday",249.18
"5705","Spirit Airlines","12/18/2018","2018-12-01",17,"Saturday",143.87
"6243","Sun Country Airlines","12/18/2018","2018-11-18",30,"Sunday",158.4
"6244","Sun Country Airlines","12/18/2018","2018-11-19",29,"Monday",188.4
"6245","Sun Country Airlines","12/18/2018","2018-11-20",28,"Tuesday",201.4
"6246","Sun Country Airlines","12/18/2018","2018-11-21",27,"Wednesday",201.4
"6247","Sun Country Airlines","12/18/2018","2018-11-22",26,"Thursday",201.4
"6248","Sun Country Airlines","12/18/2018","2018-11-23",25,"Friday",223.39
"6249","Sun Country Airlines","12/18/2018","2018-11-24",24,"Saturday",223.39
"6250","Sun Country Airlines","12/18/2018","2018-11-25",23,"Sunday",223.39
"6251","Sun Country Airlines","12/18/2018","2018-11-27",21,"Tuesday",223.39
"6252","Sun Country Airlines","12/18/2018","2018-11-28",20,"Wednesday",223.39
"6253","Sun Country Airlines","12/18/2018","2018-11-29",19,"Thursday",426.8
"6254","Sun Country Airlines","12/18/2018","2018-11-30",18,"Friday",213.4
"6255","Sun Country Airlines","12/18/2018","2018-12-01",17,"Saturday",203.4
"7541","United","12/18/2018","2018-11-18",30,"Sunday",126.8
"7542","United","12/18/2018","2018-11-19",29,"Monday",161.8
"7543","United","12/18/2018","2018-11-20",28,"Tuesday",161.8
"7544","United","12/18/2018","2018-11-21",27,"Wednesday",130.9
"7545","United","12/18/2018","2018-11-22",26,"Thursday",126.8
"7546","United","12/18/2018","2018-11-23",25,"Friday",156.4
"7547","United","12/18/2018","2018-11-24",24,"Saturday",126.8
"7548","United","12/18/2018","2018-11-25",23,"Sunday",186.4
"7549","United","12/18/2018","2018-11-26",22,"Monday",248.2
"7550","United","12/18/2018","2018-11-27",21,"Tuesday",156.4
"7551","United","12/18/2018","2018-11-28",20,"Wednesday",186.4
"7552","United","12/18/2018","2018-11-29",19,"Thursday",363.6
"7553","United","12/18/2018","2018-11-30",18,"Friday",181.8
"7554","United","12/18/2018","2018-12-01",17,"Saturday",181.8
"1010","Alaska Airlines","12/19/2018","2018-11-18",31,"Sunday",360.8
"1011","Alaska Airlines","12/19/2018","2018-11-19",30,"Monday",290.2
"1012","Alaska Airlines","12/19/2018","2018-11-20",29,"Tuesday",356.2
"1013","Alaska Airlines","12/19/2018","2018-11-25",24,"Sunday",356.2
"1014","Alaska Airlines","12/19/2018","2018-11-26",23,"Monday",356.2
"1015","Alaska Airlines","12/19/2018","2018-11-28",21,"Wednesday",339.4
"1016","Alaska Airlines","12/19/2018","2018-12-01",18,"Saturday",356.2
"2325","American Airlines","12/19/2018","2018-11-19",30,"Monday",295.21
"2326","American Airlines","12/19/2018","2018-11-20",29,"Tuesday",295.21
"2327","American Airlines","12/19/2018","2018-11-21",28,"Wednesday",298.8
"2328","American Airlines","12/19/2018","2018-11-22",27,"Thursday",298.8
"2329","American Airlines","12/19/2018","2018-11-23",26,"Friday",298.8
"2330","American Airlines","12/19/2018","2018-11-24",25,"Saturday",298.8
"2331","American Airlines","12/19/2018","2018-11-25",24,"Sunday",298.8
"2332","American Airlines","12/19/2018","2018-11-26",23,"Monday",298.8
"2333","American Airlines","12/19/2018","2018-11-27",22,"Tuesday",131.81
"2334","American Airlines","12/19/2018","2018-11-30",19,"Friday",298.8
"2335","American Airlines","12/19/2018","2018-12-01",18,"Saturday",298.8
