"","airline","Date","CurrDate","n_day","wk_day","av_price","select","week","tri_d","tp","y_trans"
"1840","American Airlines","12/19/2018","2018-12-01",18,"Saturday",298.8,1,"3",6,"3",2.61295397551495
"1841","American Airlines","12/20/2018","2018-11-18",32,"Sunday",466.115384615385,1,"5",11,"3",2.9337230026292
"1842","American Airlines","12/20/2018","2018-11-19",31,"Monday",941.886666666667,1,"4",10,"3",3.36018043851945
"1843","American Airlines","12/20/2018","2018-11-20",30,"Tuesday",471.125384615385,1,"4",10,"3",2.94076259423089
"1844","American Airlines","12/20/2018","2018-11-21",29,"Wednesday",462.242857142857,1,"4",10,"3",2.92821294834597
"1845","American Airlines","12/20/2018","2018-11-22",28,"Thursday",463.933333333333,1,"4",9,"3",2.93062572618106
"1846","American Airlines","12/20/2018","2018-11-23",27,"Friday",463.854545454545,1,"4",9,"3",2.93051353235108
"1847","American Airlines","12/20/2018","2018-11-24",26,"Saturday",464.115384615385,1,"4",9,"3",2.93088487070336
"1848","American Airlines","12/20/2018","2018-11-25",25,"Sunday",464.65,1,"4",8,"3",2.93164510419224
"1849","American Airlines","12/20/2018","2018-11-26",24,"Monday",464.65,1,"3",8,"3",2.93164510419224
"1850","American Airlines","12/20/2018","2018-11-27",23,"Tuesday",464.525,1,"3",8,"3",2.93146745526728
"1851","American Airlines","12/20/2018","2018-11-28",22,"Wednesday",464.885714285714,1,"3",7,"3",2.93197992767161
"1852","American Airlines","12/20/2018","2018-11-30",20,"Friday",464.65,1,"3",7,"3",2.93164510419224
"1853","American Airlines","12/21/2018","2018-11-18",33,"Sunday",634.2725,1,"5",11,"3",3.1283570341466
"1855","American Airlines","12/21/2018","2018-11-20",31,"Tuesday",665.441666666667,1,"4",10,"3",3.15738204701542
"1856","American Airlines","12/21/2018","2018-11-21",30,"Wednesday",437.418,1,"4",10,"3",2.8913707592275
"1857","American Airlines","12/21/2018","2018-11-22",29,"Thursday",460.524285714286,1,"4",10,"3",2.92574807742604
"1858","American Airlines","12/21/2018","2018-11-23",28,"Friday",460.524285714286,1,"4",9,"3",2.92574807742604
"1859","American Airlines","12/21/2018","2018-11-24",27,"Saturday",466.561666666667,1,"4",9,"3",2.93435411382571
"1860","American Airlines","12/21/2018","2018-11-25",26,"Sunday",496.381428571429,1,"4",9,"3",2.97481506775228
"1861","American Airlines","12/21/2018","2018-11-26",25,"Monday",496.381428571429,1,"4",8,"3",2.97481506775228
"1862","American Airlines","12/21/2018","2018-11-27",24,"Tuesday",570.930833333333,1,"3",8,"3",3.06361014347681
"1863","American Airlines","12/21/2018","2018-11-28",23,"Wednesday",604.436666666667,1,"3",8,"3",3.09890049005291
"1864","American Airlines","12/21/2018","2018-11-30",21,"Friday",599.68,1,"3",7,"3",3.09403965053796
"1866","American Airlines","12/22/2018","2018-11-20",32,"Tuesday",770.43,1,"5",11,"3",3.24434404022784
"1867","American Airlines","12/22/2018","2018-11-21",31,"Wednesday",667.618888888889,1,"4",10,"3",3.15934790220067
"1869","American Airlines","12/22/2018","2018-11-24",28,"Saturday",693.59875,1,"4",9,"3",3.18222798148709
"1872","American Airlines","12/22/2018","2018-11-27",25,"Tuesday",741.03375,1,"4",8,"3",3.221480031188
"1873","American Airlines","12/22/2018","2018-11-28",24,"Wednesday",682.617777777778,1,"3",8,"3",3.17268463431622
"1874","American Airlines","12/22/2018","2018-11-29",23,"Thursday",711.878,1,"3",8,"3",3.19772094118205
"1875","American Airlines","12/22/2018","2018-11-30",22,"Friday",674.18,1,"3",7,"3",3.16522573819023
"1876","American Airlines","12/22/2018","2018-12-01",21,"Saturday",679.115,1,"3",7,"3",3.16960171657239
"1877","American Airlines","12/23/2018","2018-11-20",33,"Tuesday",469.76,1,"5",11,"3",2.93885388509142
"1878","American Airlines","12/23/2018","2018-11-21",32,"Wednesday",468.3,1,"5",11,"3",2.93680481693423
"1879","American Airlines","12/23/2018","2018-11-22",31,"Thursday",468.3,1,"4",10,"3",2.93680481693423
"1880","American Airlines","12/23/2018","2018-11-23",30,"Friday",496.05,1,"4",10,"3",2.97438289628743
"1881","American Airlines","12/23/2018","2018-11-24",29,"Saturday",523.8,1,"4",10,"3",3.00933310226656
"1882","American Airlines","12/23/2018","2018-11-25",28,"Sunday",469.8,1,"4",9,"3",2.93890990593123
"1883","American Airlines","12/23/2018","2018-11-26",27,"Monday",469.8,1,"4",9,"3",2.93890990593123
"1884","American Airlines","12/23/2018","2018-11-27",26,"Tuesday",469.8,1,"4",9,"3",2.93890990593123
"1885","American Airlines","12/23/2018","2018-11-28",25,"Wednesday",465.5,1,"4",8,"3",2.93285144587391
"1886","American Airlines","12/23/2018","2018-11-29",24,"Thursday",469.8,1,"3",8,"3",2.93890990593123
"1887","American Airlines","12/23/2018","2018-11-30",23,"Friday",466.933333333333,1,"3",8,"3",2.93487910016073
"1888","American Airlines","12/24/2018","2018-11-18",36,"Sunday",362.872727272727,1,"5",12,"4",2.76093587127657
"1889","American Airlines","12/24/2018","2018-11-19",35,"Monday",369,1,"5",12,"3",2.77303773931308
"1890","American Airlines","12/24/2018","2018-11-20",34,"Tuesday",372.111111111111,1,"5",11,"3",2.77907211324578
"1891","American Airlines","12/24/2018","2018-11-21",33,"Wednesday",366.45,1,"5",11,"3",2.76803681511505
"1892","American Airlines","12/24/2018","2018-11-22",32,"Thursday",366.45,1,"5",11,"3",2.76803681511505
"1893","American Airlines","12/24/2018","2018-11-23",31,"Friday",425.063636363636,1,"4",10,"3",2.87197194370199
"1894","American Airlines","12/24/2018","2018-11-24",30,"Saturday",378.35,1,"4",10,"3",2.79095805678109
"1895","American Airlines","12/24/2018","2018-11-25",29,"Sunday",867.218181818182,1,"4",10,"3",3.31299329850667
"1896","American Airlines","12/24/2018","2018-11-27",27,"Tuesday",431.733333333333,1,"4",9,"3",2.88253807682485
"1897","American Airlines","12/24/2018","2018-11-28",26,"Wednesday",419.9,1,"4",9,"3",2.86363555536255
"1898","American Airlines","12/24/2018","2018-11-30",24,"Friday",403.766666666667,1,"3",8,"3",2.83665590617608
"1899","American Airlines","12/24/2018","2018-12-01",23,"Saturday",450.7,1,"3",8,"3",2.91141938672151
"1900","American Airlines","12/25/2018","2018-11-19",36,"Monday",470.906,1,"5",12,"4",2.94045640126479
"1901","American Airlines","12/25/2018","2018-11-20",35,"Tuesday",458.807142857143,1,"5",12,"3",2.92327305929715
"1902","American Airlines","12/25/2018","2018-11-21",34,"Wednesday",457.022222222222,1,"5",11,"3",2.92068729642246
"1903","American Airlines","12/25/2018","2018-11-22",33,"Thursday",910.85,1,"5",11,"3",3.34110442152581
"1904","American Airlines","12/25/2018","2018-11-23",32,"Friday",466.8,1,"5",11,"3",2.93469082765288
"1905","American Airlines","12/25/2018","2018-11-24",31,"Saturday",462.4,1,"4",10,"3",2.92843772622835
"1906","American Airlines","12/25/2018","2018-11-25",30,"Sunday",466.9875,1,"4",10,"3",2.93495556562143
"1907","American Airlines","12/25/2018","2018-11-27",28,"Tuesday",478.69,1,"4",9,"3",2.95120736513724
"1908","American Airlines","12/25/2018","2018-11-28",27,"Wednesday",466.9875,1,"4",9,"3",2.93495556562143
"1909","American Airlines","12/25/2018","2018-11-30",25,"Friday",466.9875,1,"4",8,"3",2.93495556562143
"1910","American Airlines","12/25/2018","2018-12-01",24,"Saturday",433.222222222222,1,"3",8,"3",2.88486659630936
"1911","American Airlines","12/26/2018","2018-11-20",36,"Tuesday",509.75,1,"5",12,"4",2.99194295079222
"1912","American Airlines","12/26/2018","2018-11-23",33,"Friday",516.35,1,"5",11,"3",3.00018736661887
"1913","American Airlines","12/26/2018","2018-11-24",32,"Saturday",516.923333333333,1,"5",11,"3",3.00089717195432
"1914","American Airlines","12/26/2018","2018-11-27",29,"Tuesday",516.923333333333,1,"4",10,"3",3.00089717195432
"1915","American Airlines","12/26/2018","2018-11-28",28,"Wednesday",516.923333333333,1,"4",9,"3",3.00089717195432
"1916","American Airlines","12/26/2018","2018-11-29",27,"Thursday",499.272,1,"4",9,"3",2.97856852132917
"1917","American Airlines","12/26/2018","2018-11-30",26,"Friday",517.332857142857,1,"4",9,"3",3.00140355954659
"1918","American Airlines","12/26/2018","2018-12-01",25,"Saturday",506.48,1,"4",8,"3",2.98780729883896
"1919","American Airlines","12/27/2018","2018-11-19",38,"Monday",519.066666666667,1,"5",13,"4",3.00354179942078
"1920","American Airlines","12/27/2018","2018-11-20",37,"Tuesday",519.066666666667,1,"5",12,"4",3.00354179942078
"1921","American Airlines","12/27/2018","2018-11-21",36,"Wednesday",519.79,1,"5",12,"4",3.0044311621422
"1922","American Airlines","12/27/2018","2018-11-22",35,"Thursday",519.79,1,"5",12,"3",3.0044311621422
"1923","American Airlines","12/27/2018","2018-11-30",27,"Friday",635.3975,1,"4",9,"3",3.12943448660495
"1924","American Airlines","12/27/2018","2018-12-01",26,"Saturday",645.91,1,"4",9,"3",3.13939202692038
"1925","American Airlines","12/28/2018","2018-11-20",38,"Tuesday",443.035714285714,1,"5",13,"4",2.89994876263515
"1926","American Airlines","12/28/2018","2018-11-22",36,"Thursday",466.36,1,"5",12,"4",2.9340690249103
"1927","American Airlines","12/28/2018","2018-11-23",35,"Friday",466.36,1,"5",12,"3",2.9340690249103
"1928","American Airlines","12/28/2018","2018-11-24",34,"Saturday",465.5,1,"5",11,"3",2.93285144587391
"1929","American Airlines","12/28/2018","2018-11-25",33,"Sunday",465.5,1,"5",11,"3",2.93285144587391
"1930","American Airlines","12/28/2018","2018-11-27",31,"Tuesday",464.64,1,"4",10,"3",2.93163089460076
"1931","American Airlines","12/28/2018","2018-11-28",30,"Wednesday",465.5,1,"4",10,"3",2.93285144587391
"1932","American Airlines","12/28/2018","2018-11-29",29,"Thursday",484.758,1,"4",10,"3",2.95943079784416
"1933","American Airlines","12/28/2018","2018-11-30",28,"Friday",488.4975,1,"4",9,"3",2.96443207330034
"1934","American Airlines","12/28/2018","2018-12-01",27,"Saturday",465.6,1,"4",9,"3",2.93299317726553
"1935","American Airlines","12/29/2018","2018-11-18",41,"Sunday",420.885714285714,1,"6",14,"4",2.86523770407522
"1936","American Airlines","12/29/2018","2018-11-20",39,"Tuesday",425.066666666667,1,"6",13,"4",2.87197679536718
"1937","American Airlines","12/29/2018","2018-11-21",38,"Wednesday",425.066666666667,1,"5",13,"4",2.87197679536718
"1938","American Airlines","12/29/2018","2018-11-22",37,"Thursday",435.731666666667,1,"5",12,"4",2.88876681856459
"1939","American Airlines","12/29/2018","2018-11-23",36,"Friday",435.731666666667,1,"5",12,"4",2.88876681856459
"1940","American Airlines","12/29/2018","2018-11-24",35,"Saturday",451.146666666667,1,"5",12,"3",2.91207983671206
"1941","American Airlines","12/29/2018","2018-11-25",34,"Sunday",435.731666666667,1,"5",11,"3",2.88876681856459
"1942","American Airlines","12/29/2018","2018-11-26",33,"Monday",435.731666666667,1,"5",11,"3",2.88876681856459
"1943","American Airlines","12/29/2018","2018-11-27",32,"Tuesday",447.525714285714,1,"5",11,"3",2.90670052736696
"1944","American Airlines","12/29/2018","2018-11-28",31,"Wednesday",435.731666666667,1,"4",10,"3",2.88876681856459
"1945","American Airlines","12/29/2018","2018-11-29",30,"Thursday",435.731666666667,1,"4",10,"3",2.88876681856459
"1946","American Airlines","12/29/2018","2018-11-30",29,"Friday",484.304444444444,1,"4",10,"3",2.95882078853617
"1947","American Airlines","12/30/2018","2018-11-18",42,"Sunday",371.5,1,"6",14,"4",2.7778925234531
"1948","American Airlines","12/30/2018","2018-11-19",41,"Monday",372.2,1,"6",14,"4",2.77924345834935
"1949","American Airlines","12/30/2018","2018-11-20",40,"Tuesday",372.2,1,"6",13,"4",2.77924345834935
"1950","American Airlines","12/30/2018","2018-11-22",38,"Thursday",372.933333333333,1,"5",13,"4",2.78065481945274
"1951","American Airlines","12/30/2018","2018-11-23",37,"Friday",371.5,1,"5",12,"4",2.7778925234531
"1952","American Airlines","12/30/2018","2018-11-25",35,"Sunday",426.066666666667,1,"5",12,"3",2.87357527923591
"1953","American Airlines","12/30/2018","2018-11-26",34,"Monday",426.066666666667,1,"5",11,"3",2.87357527923591
"1954","American Airlines","12/30/2018","2018-11-27",33,"Tuesday",458.6,1,"5",11,"3",2.92297366241804
"1955","American Airlines","12/30/2018","2018-11-28",32,"Wednesday",466.21,1,"5",11,"3",2.9338568698359
"1956","American Airlines","12/30/2018","2018-11-29",31,"Thursday",465.977777777778,1,"4",10,"3",2.93352824468787
"1957","American Airlines","12/30/2018","2018-11-30",30,"Friday",469.766666666667,1,"4",10,"3",2.93886322233394
"1958","American Airlines","12/30/2018","2018-12-01",29,"Saturday",464,1,"4",10,"3",2.93072063976253
"1959","American Airlines","12/31/2018","2018-11-18",43,"Sunday",348.885714285714,1,"6",14,"4",2.73216099981529
"1960","American Airlines","12/31/2018","2018-11-19",42,"Monday",347.62875,1,"6",14,"4",2.72949213480155
"1961","American Airlines","12/31/2018","2018-11-20",41,"Tuesday",376.5,1,"6",14,"4",2.7874629262656
"1962","American Airlines","12/31/2018","2018-11-21",40,"Wednesday",363.846153846154,1,"6",13,"4",2.76287814744614
"1963","American Airlines","12/31/2018","2018-11-22",39,"Thursday",367.2,1,"6",13,"4",2.76951287452086
"1964","American Airlines","12/31/2018","2018-11-23",38,"Friday",369.516666666667,1,"5",13,"4",2.7740449329633
"1965","American Airlines","12/31/2018","2018-11-26",35,"Monday",371.46,1,"5",12,"3",2.77781521681617
"1966","American Airlines","12/31/2018","2018-11-27",34,"Tuesday",373.070588235294,1,"5",11,"3",2.78091853591695
"1967","American Airlines","12/31/2018","2018-11-28",33,"Wednesday",372.906666666667,1,"5",11,"3",2.78060356697016
"1968","American Airlines","12/31/2018","2018-11-30",31,"Friday",373.138888888889,1,"4",10,"3",2.78104971444188
"1969","Delta","01/01/2019","2018-11-18",44,"Sunday",308.8,1,"6",15,"4",2.63913385437117
"1970","Delta","01/01/2019","2018-11-19",43,"Monday",380.8,1,"6",14,"4",2.79554945727226
"1971","Delta","01/01/2019","2018-11-22",40,"Thursday",381.942857142857,1,"6",13,"4",2.7976768824187
"1972","Delta","01/01/2019","2018-11-24",38,"Saturday",378.133333333333,1,"5",13,"4",2.79054997805575
"1973","Delta","01/01/2019","2018-11-25",37,"Sunday",487.2,1,"5",12,"4",2.96270243479924
"1974","Delta","01/01/2019","2018-11-26",36,"Monday",487.2,1,"5",12,"4",2.96270243479924
"1975","Delta","01/01/2019","2018-11-27",35,"Tuesday",391.466666666667,1,"5",12,"3",2.81506198706227
"1976","Delta","01/01/2019","2018-11-28",34,"Wednesday",374.8,1,"5",11,"3",2.78422950051141
"1977","Delta","01/01/2019","2018-11-29",33,"Thursday",364.8,1,"5",11,"3",2.76477406402243
"1978","Delta","01/01/2019","2018-11-30",32,"Friday",404.8,1,"5",11,"3",2.83842826835847
"1979","Delta","01/01/2019","2018-12-01",31,"Saturday",384.8,1,"4",10,"3",2.80295617716585
"1980","Delta","01/02/2019","2018-11-18",45,"Sunday",360.5,1,"6",15,"4",2.75616972170634
"1981","Delta","01/02/2019","2018-11-19",44,"Monday",360.5,1,"6",15,"4",2.75616972170634
"1982","Delta","01/02/2019","2018-11-20",43,"Tuesday",365.5,1,"6",14,"4",2.7661608625975
"1983","Delta","01/02/2019","2018-11-22",41,"Thursday",359.066666666667,1,"6",14,"4",2.75326838570192
"1984","Delta","01/02/2019","2018-11-23",40,"Friday",382.65,1,"6",13,"4",2.79898870787961
"1985","Delta","01/02/2019","2018-11-24",39,"Saturday",388.6,1,"6",13,"4",2.80989236695897
"1986","Delta","01/02/2019","2018-11-27",36,"Tuesday",382.65,1,"5",12,"4",2.79898870787961
"1987","Delta","01/02/2019","2018-11-28",35,"Wednesday",390.033333333333,1,"5",12,"3",2.81248385822387
"1988","Delta","01/02/2019","2018-11-29",34,"Thursday",360.5,1,"5",11,"3",2.75616972170634
"1989","Delta","01/02/2019","2018-12-01",32,"Saturday",364.8,1,"5",11,"3",2.76477406402243
"1990","Delta","01/03/2019","2018-11-18",46,"Sunday",324.6,1,"7",15,"4",2.67789203309818
"1991","Delta","01/03/2019","2018-11-19",45,"Monday",320.733333333333,1,"6",15,"4",2.66868089105526
"1992","Delta","01/03/2019","2018-11-20",44,"Tuesday",320.733333333333,1,"6",15,"4",2.66868089105526
"1993","Delta","01/03/2019","2018-11-21",43,"Wednesday",323.5,1,"6",14,"4",2.67528884660456
"1994","Delta","01/03/2019","2018-11-22",42,"Thursday",326.205,1,"6",14,"4",2.68166616833288
"1995","Delta","01/03/2019","2018-11-23",41,"Friday",330.505,1,"6",14,"4",2.69163936351115
"1996","Delta","01/03/2019","2018-11-25",39,"Sunday",330.505,1,"6",13,"4",2.69163936351115
"1997","Delta","01/03/2019","2018-11-26",38,"Monday",330.505,1,"5",13,"4",2.69163936351115
"1998","Delta","01/03/2019","2018-11-27",37,"Tuesday",321.94,1,"5",12,"4",2.67157365923291
"1999","Delta","01/03/2019","2018-11-28",36,"Wednesday",341.936666666667,1,"5",12,"4",2.71722477043631
"2000","Delta","01/03/2019","2018-11-30",34,"Friday",364.8,1,"5",11,"3",2.76477406402243
"2001","Delta","01/03/2019","2018-12-01",33,"Saturday",343.233333333333,1,"5",11,"3",2.72004588765362
"2002","Delta","01/04/2019","2018-11-20",45,"Tuesday",260.3,1,"6",15,"4",2.49701577246474
"2003","Delta","01/04/2019","2018-11-22",43,"Thursday",246.2,1,"6",14,"4",2.44678849787716
"2004","Delta","01/04/2019","2018-11-23",42,"Friday",270.803333333333,1,"6",14,"4",2.53140299061998
"2005","Delta","01/04/2019","2018-11-24",41,"Saturday",270.803333333333,1,"6",14,"4",2.53140299061998
"2006","Delta","01/04/2019","2018-11-25",40,"Sunday",253.8,1,"6",13,"4",2.47448631685207
"2007","Delta","01/04/2019","2018-11-26",39,"Monday",253.8,1,"6",13,"4",2.47448631685207
"2008","Delta","01/04/2019","2018-11-27",38,"Tuesday",289.806,1,"5",13,"4",2.58817655086172
"2009","Delta","01/04/2019","2018-11-28",37,"Wednesday",279.804,1,"5",12,"4",2.55909869225446
"2010","Delta","01/04/2019","2018-11-30",35,"Friday",296.21,1,"5",12,"3",2.60594381927482
"2011","Delta","01/04/2019","2018-12-01",34,"Saturday",261.4,1,"5",11,"3",2.5007299980804
"2012","Delta","01/05/2019","2018-11-19",47,"Monday",241.2,1,"7",16,"4",2.42769200441248
"2013","Delta","01/05/2019","2018-11-20",46,"Tuesday",241.2,1,"7",15,"4",2.42769200441248
"2014","Delta","01/05/2019","2018-11-21",45,"Wednesday",172.866666666667,1,"6",15,"4",2.047977188443
"2015","Delta","01/05/2019","2018-11-23",43,"Friday",316.2,1,"6",14,"4",2.65766098268193
"2016","Delta","01/05/2019","2018-11-24",42,"Saturday",316.2,1,"6",14,"4",2.65766098268193
