"","airline","Date","CurrDate","n_day","wk_day","av_price","select"
"1162","Alaska Airlines","12/30/2018","2018-11-26",34,"Monday",366.8,1
"1163","Alaska Airlines","12/30/2018","2018-11-27",33,"Tuesday",366.8,1
"1164","Alaska Airlines","12/30/2018","2018-11-28",32,"Wednesday",392.41,1
"1165","Alaska Airlines","12/30/2018","2018-11-29",31,"Thursday",410.4,1
"1166","Alaska Airlines","12/30/2018","2018-11-30",30,"Friday",410.4,1
"1167","Alaska Airlines","12/30/2018","2018-12-01",29,"Saturday",410.4,1
"1168","Alaska Airlines","12/31/2018","2018-11-18",43,"Sunday",290.2,1
"1169","Alaska Airlines","12/31/2018","2018-11-19",42,"Monday",290.2,1
"1170","Alaska Airlines","12/31/2018","2018-11-20",41,"Tuesday",290.2,1
"1171","Alaska Airlines","12/31/2018","2018-11-21",40,"Wednesday",290.2,1
"1172","Alaska Airlines","12/31/2018","2018-11-22",39,"Thursday",290.2,1
"1173","Alaska Airlines","12/31/2018","2018-11-23",38,"Friday",290.2,1
"1174","Alaska Airlines","12/31/2018","2018-11-24",37,"Saturday",988.2,1
"1175","Alaska Airlines","12/31/2018","2018-11-25",36,"Sunday",658.8,1
"1176","Alaska Airlines","12/31/2018","2018-11-26",35,"Monday",329.4,1
"1177","Alaska Airlines","12/31/2018","2018-11-27",34,"Tuesday",329.4,1
"1178","Alaska Airlines","12/31/2018","2018-11-28",33,"Wednesday",392.41,1
"1179","American Airlines","01/01/2019","2018-11-18",44,"Sunday",417.2,1
"1180","American Airlines","01/01/2019","2018-11-19",43,"Monday",422.2,1
"1181","American Airlines","01/01/2019","2018-11-20",42,"Tuesday",844.4,1
"1182","American Airlines","01/01/2019","2018-11-24",38,"Saturday",417.2,1
"1183","American Airlines","01/01/2019","2018-11-25",37,"Sunday",417.2,1
"1184","American Airlines","01/01/2019","2018-11-26",36,"Monday",417.2,1
"1185","American Airlines","01/01/2019","2018-11-27",35,"Tuesday",417.2,1
"1186","American Airlines","01/01/2019","2018-11-29",33,"Thursday",417.2,1
"1187","American Airlines","01/01/2019","2018-11-30",32,"Friday",417.2,1
"1188","American Airlines","01/01/2019","2018-12-01",31,"Saturday",417.2,1
"1189","American Airlines","01/02/2019","2018-11-18",45,"Sunday",298.8,1
"1190","American Airlines","01/02/2019","2018-11-19",44,"Monday",303.81,1
"1191","American Airlines","01/02/2019","2018-11-20",43,"Tuesday",303.81,1
"1192","American Airlines","01/02/2019","2018-11-21",42,"Wednesday",834.4,1
"1193","American Airlines","01/02/2019","2018-11-22",41,"Thursday",298.8,1
"1194","American Airlines","01/02/2019","2018-11-24",39,"Saturday",417.2,1
"1195","American Airlines","01/02/2019","2018-11-27",36,"Tuesday",298.8,1
"1196","American Airlines","01/02/2019","2018-11-28",35,"Wednesday",417.2,1
"1197","American Airlines","01/02/2019","2018-11-30",33,"Friday",834.4,1
"1198","American Airlines","01/03/2019","2018-11-18",46,"Sunday",290.2,1
"1199","American Airlines","01/03/2019","2018-11-19",45,"Monday",295.21,1
"1200","American Airlines","01/03/2019","2018-11-20",44,"Tuesday",295.21,1
"1201","American Airlines","01/03/2019","2018-11-21",43,"Wednesday",295.21,1
"1202","American Airlines","01/03/2019","2018-11-22",42,"Thursday",290.2,1
"1203","American Airlines","01/03/2019","2018-11-23",41,"Friday",290.2,1
"1204","American Airlines","01/03/2019","2018-11-24",40,"Saturday",695.79,1
"1205","American Airlines","01/03/2019","2018-11-25",39,"Sunday",290.2,1
"1206","American Airlines","01/03/2019","2018-11-26",38,"Monday",290.2,1
"1207","American Airlines","01/03/2019","2018-11-27",37,"Tuesday",290.2,1
"1208","American Airlines","01/03/2019","2018-11-28",36,"Wednesday",290.2,1
"1209","American Airlines","01/03/2019","2018-11-29",35,"Thursday",580.4,1
"1210","American Airlines","01/03/2019","2018-11-30",34,"Friday",298.8,1
"1211","American Airlines","01/03/2019","2018-12-01",33,"Saturday",298.8,1
"1212","American Airlines","01/04/2019","2018-11-18",47,"Sunday",497.8,1
"1213","American Airlines","01/04/2019","2018-11-19",46,"Monday",497.8,1
"1214","American Airlines","01/04/2019","2018-11-20",45,"Tuesday",241.2,1
"1215","American Airlines","01/04/2019","2018-11-21",44,"Wednesday",472.4,1
"1216","American Airlines","01/04/2019","2018-11-22",43,"Thursday",236.2,1
"1217","American Airlines","01/04/2019","2018-11-23",42,"Friday",236.2,1
"1218","American Airlines","01/04/2019","2018-11-24",41,"Saturday",236.2,1
"1219","American Airlines","01/04/2019","2018-11-25",40,"Sunday",288.8,1
"1220","American Airlines","01/04/2019","2018-11-26",39,"Monday",288.8,1
"1221","American Airlines","01/04/2019","2018-11-27",38,"Tuesday",288.8,1
"1222","American Airlines","01/04/2019","2018-11-28",37,"Wednesday",290.2,1
"1223","American Airlines","01/04/2019","2018-11-29",36,"Thursday",580.4,1
"1224","American Airlines","01/04/2019","2018-11-30",35,"Friday",290.2,1
"1225","American Airlines","01/04/2019","2018-12-01",34,"Saturday",244.8,1
"1226","American Airlines","01/05/2019","2018-11-18",48,"Sunday",489.6,1
"1227","American Airlines","01/05/2019","2018-11-19",47,"Monday",249.8,1
"1228","American Airlines","01/05/2019","2018-11-20",46,"Tuesday",249.8,1
"1229","American Airlines","01/05/2019","2018-11-21",45,"Wednesday",128.2,1
"1230","American Airlines","01/05/2019","2018-11-22",44,"Thursday",734.4,1
"1231","American Airlines","01/05/2019","2018-11-23",43,"Friday",244.8,1
"1232","American Airlines","01/05/2019","2018-11-24",42,"Saturday",244.8,1
"1233","American Airlines","01/05/2019","2018-11-25",41,"Sunday",597.6,1
"1234","American Airlines","01/05/2019","2018-11-26",40,"Monday",597.6,1
"1235","American Airlines","01/05/2019","2018-11-27",39,"Tuesday",298.8,1
"1236","American Airlines","01/05/2019","2018-11-28",38,"Wednesday",298.8,1
"1237","American Airlines","01/05/2019","2018-11-29",37,"Thursday",597.6,1
"1238","American Airlines","01/05/2019","2018-11-30",36,"Friday",298.8,1
"1239","American Airlines","01/05/2019","2018-12-01",35,"Saturday",298.8,1
"1240","American Airlines","01/06/2019","2018-11-18",49,"Sunday",198.2,1
"1241","American Airlines","01/06/2019","2018-11-19",48,"Monday",163.2,1
"1242","American Airlines","01/06/2019","2018-11-20",47,"Tuesday",203.2,1
"1243","American Airlines","01/06/2019","2018-11-21",46,"Wednesday",203.2,1
"1244","American Airlines","01/06/2019","2018-11-22",45,"Thursday",198.2,1
"1245","American Airlines","01/06/2019","2018-11-23",44,"Friday",198.2,1
"1246","American Airlines","01/06/2019","2018-11-24",43,"Saturday",198.2,1
"1247","American Airlines","01/06/2019","2018-11-25",42,"Sunday",396.4,1
"1248","American Airlines","01/06/2019","2018-11-26",41,"Monday",198.2,1
"1249","American Airlines","01/06/2019","2018-11-27",40,"Tuesday",472.4,1
"1250","American Airlines","01/06/2019","2018-11-28",39,"Wednesday",236.2,1
"1251","American Airlines","01/06/2019","2018-11-29",38,"Thursday",236.2,1
"1252","American Airlines","01/06/2019","2018-11-30",37,"Friday",236.2,1
"1253","American Airlines","01/06/2019","2018-12-01",36,"Saturday",236.2,1
"1254","American Airlines","01/07/2019","2018-11-18",50,"Sunday",144.8,1
"1255","American Airlines","01/07/2019","2018-11-19",49,"Monday",144.8,1
"1256","American Airlines","01/07/2019","2018-11-20",48,"Tuesday",203.2,1
"1257","American Airlines","01/07/2019","2018-11-21",47,"Wednesday",161.8,1
"1258","American Airlines","01/07/2019","2018-11-22",46,"Thursday",161.8,1
"1259","American Airlines","01/07/2019","2018-11-23",45,"Friday",1044.2,1
"1260","American Airlines","01/07/2019","2018-11-24",44,"Saturday",193.2,1
"1261","American Airlines","01/07/2019","2018-11-25",43,"Sunday",193.2,1
"1262","American Airlines","01/07/2019","2018-11-26",42,"Monday",193.2,1
"1263","American Airlines","01/07/2019","2018-11-27",41,"Tuesday",193.2,1
"1264","American Airlines","01/07/2019","2018-11-28",40,"Wednesday",386.4,1
"1265","American Airlines","01/07/2019","2018-11-29",39,"Thursday",193.2,1
"1266","American Airlines","01/07/2019","2018-11-30",38,"Friday",193.2,1
"1267","American Airlines","01/07/2019","2018-12-01",37,"Saturday",193.2,1
"1268","American Airlines","01/08/2019","2018-11-18",51,"Sunday",1368.4,1
"1269","American Airlines","01/08/2019","2018-11-19",50,"Monday",1368.4,1
"1270","American Airlines","01/08/2019","2018-11-20",49,"Tuesday",128.2,1
"1271","American Airlines","01/08/2019","2018-11-21",48,"Wednesday",128.2,1
"1272","American Airlines","01/08/2019","2018-11-22",47,"Thursday",128.2,1
"1273","American Airlines","01/08/2019","2018-11-23",46,"Friday",128.2,1
"1274","American Airlines","01/08/2019","2018-11-24",45,"Saturday",128.2,1
"1275","American Airlines","01/08/2019","2018-11-25",44,"Sunday",128.2,1
"1276","American Airlines","01/08/2019","2018-11-26",43,"Monday",128.2,1
"1277","American Airlines","01/08/2019","2018-11-27",42,"Tuesday",128.2,1
"1278","American Airlines","01/08/2019","2018-11-28",41,"Wednesday",118.2,1
"1279","American Airlines","01/08/2019","2018-11-29",40,"Thursday",128.2,1
"1280","American Airlines","01/08/2019","2018-11-30",39,"Friday",128.2,1
"1281","American Airlines","01/08/2019","2018-12-01",38,"Saturday",128.2,1
"1282","American Airlines","01/09/2019","2018-11-19",51,"Monday",295.21,1
"1283","American Airlines","01/09/2019","2018-11-20",50,"Tuesday",295.21,1
"1284","American Airlines","01/09/2019","2018-11-21",49,"Wednesday",118.2,1
"1285","American Airlines","01/09/2019","2018-11-22",48,"Thursday",128.2,1
"1286","American Airlines","01/09/2019","2018-11-25",45,"Sunday",316.4,1
"1287","American Airlines","01/09/2019","2018-11-26",44,"Monday",282.4,1
"1288","American Airlines","01/09/2019","2018-11-27",43,"Tuesday",131.81,1
"1289","American Airlines","01/09/2019","2018-11-28",42,"Wednesday",118.2,1
"1290","American Airlines","01/09/2019","2018-11-29",41,"Thursday",118.2,1
"1291","American Airlines","01/09/2019","2018-11-30",40,"Friday",256.4,1
"1292","American Airlines","01/09/2019","2018-12-01",39,"Saturday",128.2,1
"1293","American Airlines","01/10/2019","2018-11-18",53,"Sunday",221.2,1
"1294","American Airlines","01/10/2019","2018-11-19",52,"Monday",136.2,1
"1295","American Airlines","01/10/2019","2018-11-20",51,"Tuesday",141.2,1
"1296","American Airlines","01/10/2019","2018-11-21",50,"Wednesday",141.2,1
"1297","American Airlines","01/10/2019","2018-11-22",49,"Thursday",141.2,1
"1298","American Airlines","01/10/2019","2018-11-23",48,"Friday",141.2,1
"1299","American Airlines","01/10/2019","2018-11-24",47,"Saturday",459.2,1
"1300","American Airlines","01/10/2019","2018-11-25",46,"Sunday",282.4,1
"1301","American Airlines","01/10/2019","2018-11-27",44,"Tuesday",423.6,1
"1302","American Airlines","01/10/2019","2018-11-29",42,"Thursday",141.2,1
"1303","American Airlines","01/10/2019","2018-11-30",41,"Friday",141.2,1
"1304","American Airlines","01/10/2019","2018-12-01",40,"Saturday",136.2,1
"1305","American Airlines","01/11/2019","2018-11-18",54,"Sunday",136.2,1
"1306","American Airlines","01/11/2019","2018-11-19",53,"Monday",141.2,1
"1307","American Airlines","01/11/2019","2018-11-20",52,"Tuesday",141.2,1
"1308","American Airlines","01/11/2019","2018-11-21",51,"Wednesday",141.2,1
"1309","American Airlines","01/11/2019","2018-11-22",50,"Thursday",158.2,1
"1310","American Airlines","01/11/2019","2018-11-23",49,"Friday",141.2,1
"1311","American Airlines","01/11/2019","2018-11-24",48,"Saturday",141.2,1
"1312","American Airlines","01/11/2019","2018-11-25",47,"Sunday",141.2,1
"1313","American Airlines","01/11/2019","2018-11-26",46,"Monday",298.8,1
"1314","American Airlines","01/11/2019","2018-11-27",45,"Tuesday",141.2,1
"1315","American Airlines","01/11/2019","2018-11-28",44,"Wednesday",417.2,1
"1316","American Airlines","01/11/2019","2018-11-29",43,"Thursday",141.2,1
"1317","American Airlines","01/11/2019","2018-11-30",42,"Friday",141.2,1
"1318","American Airlines","01/11/2019","2018-12-01",41,"Saturday",136.2,1
"1319","American Airlines","01/12/2019","2018-11-18",55,"Sunday",128.2,1
"1320","American Airlines","01/12/2019","2018-11-19",54,"Monday",128.2,1
"1321","American Airlines","01/12/2019","2018-11-20",53,"Tuesday",128.2,1
"1322","American Airlines","01/12/2019","2018-11-21",52,"Wednesday",128.2,1
"1323","American Airlines","01/12/2019","2018-11-22",51,"Thursday",128.2,1
"1324","American Airlines","01/12/2019","2018-11-23",50,"Friday",128.2,1
"1325","American Airlines","01/12/2019","2018-11-24",49,"Saturday",128.2,1
"1326","American Airlines","01/12/2019","2018-11-25",48,"Sunday",256.4,1
"1327","American Airlines","01/12/2019","2018-11-26",47,"Monday",128.2,1
"1328","American Airlines","01/12/2019","2018-11-27",46,"Tuesday",128.2,1
"1329","American Airlines","01/12/2019","2018-11-28",45,"Wednesday",236.4,1
"1330","American Airlines","01/12/2019","2018-11-29",44,"Thursday",128.2,1
"1331","American Airlines","01/12/2019","2018-11-30",43,"Friday",128.2,1
"1332","American Airlines","01/12/2019","2018-12-01",42,"Saturday",128.2,1
"1333","American Airlines","01/13/2019","2018-11-18",56,"Sunday",2052.6,1
"1334","American Airlines","01/13/2019","2018-11-19",55,"Monday",1668.6,1
"1335","American Airlines","01/13/2019","2018-11-20",54,"Tuesday",203.2,1
"1336","American Airlines","01/13/2019","2018-11-21",53,"Wednesday",468.3,1
"1337","American Airlines","01/13/2019","2018-11-22",52,"Thursday",176.2,1
"1338","American Airlines","01/13/2019","2018-11-23",51,"Friday",316.2,1
"1339","American Airlines","01/13/2019","2018-11-24",50,"Saturday",316.2,1
"1340","American Airlines","01/13/2019","2018-11-25",49,"Sunday",282.4,1
"1341","American Airlines","01/13/2019","2018-11-26",48,"Monday",282.4,1
"1342","American Airlines","01/13/2019","2018-11-27",47,"Tuesday",282.4,1
"1343","American Airlines","01/13/2019","2018-11-28",46,"Wednesday",461.2,1
"1344","American Airlines","01/13/2019","2018-11-29",45,"Thursday",141.2,1
"1345","American Airlines","01/13/2019","2018-11-30",44,"Friday",141.2,1
"1346","American Airlines","01/13/2019","2018-12-01",43,"Saturday",272.4,1
"1347","American Airlines","01/14/2019","2018-11-18",57,"Sunday",272.4,1
"1348","American Airlines","01/14/2019","2018-11-19",56,"Monday",903.6,1
"1349","American Airlines","01/14/2019","2018-11-20",55,"Tuesday",452.4,1
"1350","American Airlines","01/14/2019","2018-11-21",54,"Wednesday",281.2,1
"1351","American Airlines","01/14/2019","2018-11-22",53,"Thursday",332.8,1
"1352","American Airlines","01/14/2019","2018-11-23",52,"Friday",1044.2,1
"1353","American Airlines","01/14/2019","2018-11-24",51,"Saturday",316.2,1
"1354","American Airlines","01/14/2019","2018-11-25",50,"Sunday",141.2,1
"1355","American Airlines","01/14/2019","2018-11-26",49,"Monday",141.2,1
"1356","American Airlines","01/14/2019","2018-11-27",48,"Tuesday",141.2,1
"1357","American Airlines","01/14/2019","2018-11-28",47,"Wednesday",367.2,1
"1358","American Airlines","01/14/2019","2018-11-29",46,"Thursday",141.2,1
"1359","American Airlines","01/14/2019","2018-11-30",45,"Friday",141.2,1
"1360","American Airlines","01/14/2019","2018-12-01",44,"Saturday",141.2,1
"1361","American Airlines","01/15/2019","2018-11-18",58,"Sunday",486.6,1
"1362","American Airlines","01/15/2019","2018-11-19",57,"Monday",256.4,1
"1363","American Airlines","01/15/2019","2018-11-20",56,"Tuesday",128.2,1
"1364","American Airlines","01/15/2019","2018-11-21",55,"Wednesday",128.2,1
"1365","American Airlines","01/15/2019","2018-11-22",54,"Thursday",128.2,1
